"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NCOA4.2",4.86273091611845e-95,-0.84046848688375,0.603,0.604,1.67521080060281e-90,"Monocyte_CD14lowCD16high","NCOA4"
"EEF2.2",6.15873110070606e-95,0.2742810818181,0.911,0.781,2.12168286419324e-90,"Monocyte_CD14lowCD16high","EEF2"
"P2RY8.1",7.41138742261745e-95,-1.43658786389644,0.142,0.255,2.55322296709171e-90,"Monocyte_CD14lowCD16high","P2RY8"
"MOB1B.1",8.46568662158472e-95,-1.41641936930071,0.143,0.252,2.91642904113594e-90,"Monocyte_CD14lowCD16high","MOB1B"
"ETV6.2",8.99300582975641e-95,-0.934867747361521,0.442,0.523,3.09809050835108e-90,"Monocyte_CD14lowCD16high","ETV6"
"COMMD8.1",9.05596171554464e-95,0.276711618418003,0.429,0.277,3.11977881100513e-90,"Monocyte_CD14lowCD16high","COMMD8"
"CDKN1A.2",1.2318262241874e-94,0.529870652317265,0.302,0.184,4.2436413423256e-90,"Monocyte_CD14lowCD16high","CDKN1A"
"UBLCP1",1.64481172521023e-94,0.320635513888919,0.259,0.148,5.66637639334926e-90,"Monocyte_CD14lowCD16high","UBLCP1"
"PHYKPL.1",2.06687270663218e-94,0.374308781002447,0.368,0.232,7.12037647434788e-90,"Monocyte_CD14lowCD16high","PHYKPL"
"SRPK2.2",2.41055240267205e-94,-1.09233496425439,0.435,0.512,8.3043530272052e-90,"Monocyte_CD14lowCD16high","SRPK2"
"YIPF3.1",2.85195954946747e-94,0.270021666132565,0.339,0.206,9.82500064791543e-90,"Monocyte_CD14lowCD16high","YIPF3"
"NUBP1",3.48777307225557e-94,0.433300849614826,0.254,0.144,1.20153782339204e-89,"Monocyte_CD14lowCD16high","NUBP1"
"RECQL",4.02882507547913e-94,0.329955466971345,0.332,0.203,1.38793023850256e-89,"Monocyte_CD14lowCD16high","RECQL"
"LARP7",7.37838145966895e-94,0.262020460334077,0.434,0.282,2.54185241285595e-89,"Monocyte_CD14lowCD16high","LARP7"
"SCARB2.2",2.07688951108875e-93,0.300292774031879,0.475,0.318,7.15488436570074e-89,"Monocyte_CD14lowCD16high","SCARB2"
"ARFGAP2.1",2.13293747540885e-93,0.35959971790539,0.3,0.179,7.34796960278348e-89,"Monocyte_CD14lowCD16high","ARFGAP2"
"IRS2.2",2.19330895531948e-93,-1.3261977160798,0.28,0.376,7.55594935107562e-89,"Monocyte_CD14lowCD16high","IRS2"
"AC020916.1.2",2.39314769538362e-93,-1.64943901865246,0.163,0.269,8.24439381059655e-89,"Monocyte_CD14lowCD16high","AC020916.1"
"TMEM208.2",4.28350213455748e-93,0.302966596367893,0.337,0.206,1.47566648535505e-88,"Monocyte_CD14lowCD16high","TMEM208"
"APAF1.2",6.67944098831656e-93,-1.13472640923996,0.317,0.408,2.30106742047505e-88,"Monocyte_CD14lowCD16high","APAF1"
"GLO1.1",8.65642878482032e-93,0.402063560243855,0.267,0.155,2.9821397163706e-88,"Monocyte_CD14lowCD16high","GLO1"
"ACAP2.2",1.34631961447975e-92,-0.671833576513501,0.685,0.691,4.63807107188272e-88,"Monocyte_CD14lowCD16high","ACAP2"
"FES.1",1.35115658949914e-92,-1.26126578837015,0.201,0.308,4.65473445082455e-88,"Monocyte_CD14lowCD16high","FES"
"HMGB2.2",1.95212100265812e-92,-0.962792992346979,0.508,0.55,6.72505685415723e-88,"Monocyte_CD14lowCD16high","HMGB2"
"SMCHD1.2",2.28752644553987e-92,-1.17493067495922,0.69,0.68,7.88052860488486e-88,"Monocyte_CD14lowCD16high","SMCHD1"
"TIMMDC1.1",2.75167098032433e-92,0.321689845974421,0.313,0.189,9.47950652721732e-88,"Monocyte_CD14lowCD16high","TIMMDC1"
"PITHD1.2",4.83192939420348e-92,0.310059949491891,0.281,0.164,1.6645996763031e-87,"Monocyte_CD14lowCD16high","PITHD1"
"GALNT10.1",5.71124694698576e-92,0.434452037841125,0.283,0.168,1.96752457323659e-87,"Monocyte_CD14lowCD16high","GALNT10"
"HLA-DRB5.2",7.2521550071321e-92,0.776217449375187,0.377,0.272,2.49836739995701e-87,"Monocyte_CD14lowCD16high","HLA-DRB5"
"ZNF581.2",7.45528097207569e-92,0.35931911556515,0.297,0.176,2.56834429488008e-87,"Monocyte_CD14lowCD16high","ZNF581"
"LMO2",1.14124396512991e-91,0.288288151672916,0.595,0.422,3.93158545987254e-87,"Monocyte_CD14lowCD16high","LMO2"
"SP140L",2.52745357447822e-91,0.276732643424629,0.292,0.174,8.70707756407748e-87,"Monocyte_CD14lowCD16high","SP140L"
"TIMP2.2",2.6980122118147e-91,-0.807829817136419,0.479,0.531,9.29465206970162e-87,"Monocyte_CD14lowCD16high","TIMP2"
"ZRSR2",2.76595930300491e-91,0.27586065625799,0.335,0.205,9.5287297988519e-87,"Monocyte_CD14lowCD16high","ZRSR2"
"XYLT1.2",2.80396530548649e-91,0.890348522979757,0.357,0.249,9.65966047740096e-87,"Monocyte_CD14lowCD16high","XYLT1"
"IDH3B.2",3.22753198460874e-91,0.289502193216258,0.353,0.218,1.11188476869771e-86,"Monocyte_CD14lowCD16high","IDH3B"
"PLD3.1",2.63252516647716e-90,-1.22876934883064,0.215,0.317,9.06904919851381e-86,"Monocyte_CD14lowCD16high","PLD3"
"SERPINB9.2",4.46141505188334e-90,0.400977395847613,0.411,0.273,1.53695748537381e-85,"Monocyte_CD14lowCD16high","SERPINB9"
"CBWD2.1",4.68509008793656e-90,0.41248452127871,0.285,0.17,1.61401353529415e-85,"Monocyte_CD14lowCD16high","CBWD2"
"ZSWIM7.1",4.81702620405119e-90,0.325655636823363,0.377,0.238,1.65946552729563e-85,"Monocyte_CD14lowCD16high","ZSWIM7"
"HELZ.2",1.16967122353286e-89,-0.847313222508639,0.438,0.507,4.02951736507071e-85,"Monocyte_CD14lowCD16high","HELZ"
"RPS17.2",1.76515140815504e-89,0.300089831134152,0.93,0.852,6.0809466010941e-85,"Monocyte_CD14lowCD16high","RPS17"
"ITPA.2",2.61285865633355e-89,0.323130538516911,0.349,0.216,9.00129807106907e-85,"Monocyte_CD14lowCD16high","ITPA"
"EHBP1L1.1",2.68973274997093e-89,0.271941505903854,0.546,0.385,9.26612932364987e-85,"Monocyte_CD14lowCD16high","EHBP1L1"
"YWHAH.2",6.6408844103709e-89,0.37258256237524,0.48,0.332,2.28778467937278e-84,"Monocyte_CD14lowCD16high","YWHAH"
"OGDH.2",7.43274962665447e-89,0.461850096767039,0.442,0.303,2.56058224638247e-84,"Monocyte_CD14lowCD16high","OGDH"
"CAMK2D.1",8.42717111150419e-89,-1.41934418082897,0.203,0.309,2.90316044791319e-84,"Monocyte_CD14lowCD16high","CAMK2D"
"SLCO3A1.2",1.12564637074859e-88,-0.954064324533283,0.495,0.548,3.87785174722891e-84,"Monocyte_CD14lowCD16high","SLCO3A1"
"FAM117B.2",1.19394136269165e-88,0.721063506410332,0.402,0.285,4.11312799447273e-84,"Monocyte_CD14lowCD16high","FAM117B"
"SPSB3.1",2.38433285531616e-88,0.275021505704473,0.322,0.196,8.21402668656416e-84,"Monocyte_CD14lowCD16high","SPSB3"
"RAB32.1",6.32207593224515e-88,-0.813970856791355,0.525,0.552,2.17795515865846e-83,"Monocyte_CD14lowCD16high","RAB32"
"CD81.2",8.91980489817443e-88,0.550707060161751,0.251,0.148,3.07287278742109e-83,"Monocyte_CD14lowCD16high","CD81"
"RASGEF1B.1",6.02935442193553e-87,0.420033396180919,0.288,0.174,2.07711259835679e-82,"Monocyte_CD14lowCD16high","RASGEF1B"
"PELI2.2",2.39001920303991e-86,-1.06553965237028,0.323,0.418,8.2336161544725e-82,"Monocyte_CD14lowCD16high","PELI2"
"PRMT1.2",2.50225988865367e-86,0.357519918453279,0.265,0.156,8.62028531641189e-82,"Monocyte_CD14lowCD16high","PRMT1"
"COQ2",2.71302215440331e-86,0.305379439111328,0.274,0.162,9.34636132191941e-82,"Monocyte_CD14lowCD16high","COQ2"
"SLC3A2.2",4.55714982820017e-86,0.264983167442985,0.399,0.259,1.56993811581496e-81,"Monocyte_CD14lowCD16high","SLC3A2"
"CHORDC1",1.09010166493609e-85,0.36751153943544,0.258,0.151,3.75540023570482e-81,"Monocyte_CD14lowCD16high","CHORDC1"
"PPP3CA.2",1.2203150602143e-85,-0.872576817743584,0.475,0.544,4.20398538243826e-81,"Monocyte_CD14lowCD16high","PPP3CA"
"MRPS23.2",2.234888415757e-85,0.336203348783406,0.257,0.15,7.69919059228288e-81,"Monocyte_CD14lowCD16high","MRPS23"
"TET3.2",6.07435741343824e-85,-0.882859773622223,0.3,0.407,2.09261612892947e-80,"Monocyte_CD14lowCD16high","TET3"
"GLRX.1",6.27831354018706e-85,-0.556489679807712,0.773,0.727,2.16287901459444e-80,"Monocyte_CD14lowCD16high","GLRX"
"DHPS.1",2.87561934480801e-84,0.35602984351497,0.292,0.178,9.90650864286359e-80,"Monocyte_CD14lowCD16high","DHPS"
"WDR45.2",2.98662669681876e-84,0.30504429932028,0.29,0.175,1.02889289705406e-79,"Monocyte_CD14lowCD16high","WDR45"
"FBXL15.2",3.82644605681031e-84,0.272040015190021,0.303,0.184,1.31821066657115e-79,"Monocyte_CD14lowCD16high","FBXL15"
"TNFAIP3.2",5.09761930859922e-84,-1.54764537906003,0.252,0.342,1.75612985181243e-79,"Monocyte_CD14lowCD16high","TNFAIP3"
"LPCAT1",1.40350643868756e-83,0.310132681605616,0.283,0.17,4.83507968127864e-79,"Monocyte_CD14lowCD16high","LPCAT1"
"GMPR2.1",1.56086402181031e-83,0.336271967447574,0.26,0.153,5.3771765551365e-79,"Monocyte_CD14lowCD16high","GMPR2"
"LYRM4",1.71941415809253e-83,0.363091537293387,0.25,0.146,5.92338177462876e-79,"Monocyte_CD14lowCD16high","LYRM4"
"LRP1.1",2.22127020553188e-83,-0.800236538774984,0.45,0.5,7.65227585805733e-79,"Monocyte_CD14lowCD16high","LRP1"
"CYFIP1.1",2.27155075026351e-83,-1.06118568453359,0.222,0.324,7.82549233465779e-79,"Monocyte_CD14lowCD16high","CYFIP1"
"PTEN.2",1.43612147799689e-82,-0.976641541368843,0.622,0.622,4.94743849169928e-78,"Monocyte_CD14lowCD16high","PTEN"
"TAGLN2.1",1.62439034148576e-82,-0.726603922683468,0.705,0.686,5.59602472641844e-78,"Monocyte_CD14lowCD16high","TAGLN2"
"YPEL3.1",2.14430317335085e-82,-1.1880376476244,0.271,0.365,7.38712443219367e-78,"Monocyte_CD14lowCD16high","YPEL3"
"HEXIM1",4.01498051301199e-82,0.372471783834859,0.251,0.147,1.38316078673263e-77,"Monocyte_CD14lowCD16high","HEXIM1"
"ITGAE.1",4.88556401498709e-82,-1.31126785885752,0.175,0.273,1.68307680316305e-77,"Monocyte_CD14lowCD16high","ITGAE"
"ITPR1.2",1.00451873162628e-81,-1.253115909775,0.162,0.265,3.46056703045254e-77,"Monocyte_CD14lowCD16high","ITPR1"
"IVNS1ABP.2",1.80308512763429e-81,-1.51421584555888,0.193,0.288,6.21162826470012e-77,"Monocyte_CD14lowCD16high","IVNS1ABP"
"HPS1.1",2.59493052287382e-81,0.278647113461274,0.365,0.235,8.93953565130032e-77,"Monocyte_CD14lowCD16high","HPS1"
"ATF3.2",2.59910386864377e-81,0.273679623539073,0.316,0.195,8.95391282747777e-77,"Monocyte_CD14lowCD16high","ATF3"
"ZNF609.2",4.03934511030146e-81,-0.997985899182426,0.28,0.38,1.39155439049885e-76,"Monocyte_CD14lowCD16high","ZNF609"
"RTN1.2",5.54683229298313e-81,-1.03064885757063,0.285,0.386,1.91088372493269e-76,"Monocyte_CD14lowCD16high","RTN1"
"LBR.2",6.05675964908774e-81,-1.16853794508334,0.313,0.393,2.08655369911073e-76,"Monocyte_CD14lowCD16high","LBR"
"CBFA2T3",7.96677502470888e-81,0.437067633612556,0.259,0.155,2.74455399601221e-76,"Monocyte_CD14lowCD16high","CBFA2T3"
"TAX1BP3.2",8.08057550076732e-81,0.277741786944081,0.273,0.163,2.78375826001434e-76,"Monocyte_CD14lowCD16high","TAX1BP3"
"ADK.1",9.57996468844555e-81,0.413944466833054,0.523,0.373,3.30029783516949e-76,"Monocyte_CD14lowCD16high","ADK"
"LPAR6.2",1.72496719602798e-80,0.277488104184274,0.395,0.262,5.94251199031638e-76,"Monocyte_CD14lowCD16high","LPAR6"
"DDX27.2",2.25127593399311e-80,0.275508783984415,0.293,0.18,7.75564559260627e-76,"Monocyte_CD14lowCD16high","DDX27"
"CDK5RAP3.1",5.02106968978106e-80,0.25762073388713,0.299,0.184,1.72975850812958e-75,"Monocyte_CD14lowCD16high","CDK5RAP3"
"FDPS.2",8.32890902744745e-80,0.271626628883102,0.311,0.194,2.86930915995565e-75,"Monocyte_CD14lowCD16high","FDPS"
"PIAS1.2",9.02899347394947e-80,-0.799357947345953,0.51,0.56,3.11048825177559e-75,"Monocyte_CD14lowCD16high","PIAS1"
"DPM1",1.66189015284176e-79,0.256119724414179,0.321,0.201,5.72521157653985e-75,"Monocyte_CD14lowCD16high","DPM1"
"ROGDI.1",1.87309314646328e-79,0.252754446389363,0.338,0.212,6.452805889566e-75,"Monocyte_CD14lowCD16high","ROGDI"
"DESI1.1",4.34967687216112e-79,0.310373304142822,0.29,0.179,1.49846368245951e-74,"Monocyte_CD14lowCD16high","DESI1"
"MARCH1.2",4.73031256701655e-79,-0.691522296819259,0.666,0.65,1.6295926793372e-74,"Monocyte_CD14lowCD16high","MARCH1"
"PID1.2",8.97147487071134e-79,-1.70697603831833,0.162,0.26,3.09067309296006e-74,"Monocyte_CD14lowCD16high","PID1"
"AGPAT3.1",1.16630341932025e-78,0.381096278844339,0.479,0.341,4.01791527955826e-74,"Monocyte_CD14lowCD16high","AGPAT3"
"SPNS1.2",1.19127997210479e-78,0.38746872878063,0.276,0.168,4.10395950390101e-74,"Monocyte_CD14lowCD16high","SPNS1"
"MRPS7.2",2.38460690224745e-78,0.275753547067694,0.303,0.188,8.21497077824248e-74,"Monocyte_CD14lowCD16high","MRPS7"
"FAM118A.1",1.08780786325897e-77,0.366130373245841,0.277,0.171,3.74749808892716e-73,"Monocyte_CD14lowCD16high","FAM118A"
"SLC44A1.2",1.26585980934868e-77,-1.27482434171386,0.165,0.261,4.36088704320622e-73,"Monocyte_CD14lowCD16high","SLC44A1"
"RBPJ.2",1.75916068677978e-76,-0.828506052560007,0.504,0.54,6.06030856595636e-72,"Monocyte_CD14lowCD16high","RBPJ"
"HSD17B4.1",4.85367648183978e-76,-1.21767838492712,0.199,0.292,1.6720915479938e-71,"Monocyte_CD14lowCD16high","HSD17B4"
"TMTC2.2",8.39797777858928e-76,-1.15558550575886,0.248,0.346,2.89310334472401e-71,"Monocyte_CD14lowCD16high","TMTC2"
"BCAP29",1.30627052790406e-75,0.31327236081507,0.295,0.185,4.5001019686295e-71,"Monocyte_CD14lowCD16high","BCAP29"
"LAT2.1",2.34771891260844e-75,-0.983930353034097,0.325,0.403,8.08789165393608e-71,"Monocyte_CD14lowCD16high","LAT2"
"ANPEP.2",3.04874899241514e-75,-1.12019085069929,0.265,0.355,1.05029402788702e-70,"Monocyte_CD14lowCD16high","ANPEP"
"SPIDR.2",3.73521930727707e-75,-0.876435296722397,0.349,0.441,1.28678305135695e-70,"Monocyte_CD14lowCD16high","SPIDR"
"TMED4",4.4616273274087e-75,0.282909373112815,0.286,0.178,1.5370306142923e-70,"Monocyte_CD14lowCD16high","TMED4"
"SESN3",4.56375925328342e-75,0.327021854879814,0.324,0.211,1.57221506275614e-70,"Monocyte_CD14lowCD16high","SESN3"
"CSF2RA.2",5.22131486716427e-75,-1.08567756648303,0.276,0.363,1.79874297173809e-70,"Monocyte_CD14lowCD16high","CSF2RA"
"FLOT1.1",5.36427065578257e-75,-1.28150894958773,0.184,0.277,1.84799124091709e-70,"Monocyte_CD14lowCD16high","FLOT1"
"ZNF511.2",6.12134499925048e-75,0.289461000329905,0.289,0.179,2.10880335224179e-70,"Monocyte_CD14lowCD16high","ZNF511"
"NBDY.2",1.52668085550878e-74,0.279614836520404,0.316,0.201,5.25941554722776e-70,"Monocyte_CD14lowCD16high","NBDY"
"NEDD9.1",3.26700024246389e-74,0.371690381358522,0.462,0.347,1.12548158352881e-69,"Monocyte_CD14lowCD16high","NEDD9"
"PLPBP",6.37994655643011e-74,0.278394952823676,0.306,0.193,2.19789158869017e-69,"Monocyte_CD14lowCD16high","PLPBP"
"MBOAT7.1",9.88530957427754e-74,-1.33388624686546,0.217,0.306,3.40548914833861e-69,"Monocyte_CD14lowCD16high","MBOAT7"
"HDAC4.2",1.04331035646811e-73,-1.10802852369379,0.23,0.324,3.59420417803266e-69,"Monocyte_CD14lowCD16high","HDAC4"
"NBEAL2",1.22643342592261e-73,0.298556870404251,0.314,0.201,4.22506315230338e-69,"Monocyte_CD14lowCD16high","NBEAL2"
"E2F3.2",1.67034060534285e-73,-1.14692481019411,0.211,0.305,5.75432338540612e-69,"Monocyte_CD14lowCD16high","E2F3"
"DNAJB12",2.5503687417559e-73,0.274127493268506,0.319,0.204,8.78602031534908e-69,"Monocyte_CD14lowCD16high","DNAJB12"
"KCNQ1.2",2.90795348848921e-73,-1.08341287954422,0.224,0.318,1.00178997678453e-68,"Monocyte_CD14lowCD16high","KCNQ1"
"CORO7",8.76839447517054e-73,0.305643959491224,0.405,0.277,3.02071189669625e-68,"Monocyte_CD14lowCD16high","CORO7"
"C2CD5",1.11796097617762e-72,0.422887359492475,0.345,0.234,3.85137556293189e-68,"Monocyte_CD14lowCD16high","C2CD5"
"HEXA.1",1.97887474550943e-72,-1.18027246762694,0.178,0.27,6.81722349828e-68,"Monocyte_CD14lowCD16high","HEXA"
"MAP3K2.2",2.82028473881986e-72,-0.812740866788678,0.473,0.525,9.7158809252344e-68,"Monocyte_CD14lowCD16high","MAP3K2"
"RNF135",3.06415982959122e-72,0.274575916003631,0.357,0.234,1.05560306129418e-67,"Monocyte_CD14lowCD16high","RNF135"
"RAB3D.1",3.35067384716197e-72,-1.12146686336562,0.279,0.358,1.1543071403473e-67,"Monocyte_CD14lowCD16high","RAB3D"
"DENND1A.2",4.01289619664862e-72,-0.749741556638276,0.412,0.495,1.38244273974545e-67,"Monocyte_CD14lowCD16high","DENND1A"
"DSE.1",5.16814415229301e-72,-1.08566865826219,0.201,0.295,1.78042566046494e-67,"Monocyte_CD14lowCD16high","DSE"
"AFF1.2",1.17606519857493e-71,-1.05200000727904,0.254,0.35,4.05154460909064e-67,"Monocyte_CD14lowCD16high","AFF1"
"MRPS28",1.25557445708563e-71,0.281460050614471,0.274,0.17,4.32545400465999e-67,"Monocyte_CD14lowCD16high","MRPS28"
"RPL31.2",4.2276674916855e-71,0.254555338118559,0.927,0.84,1.45643145088565e-66,"Monocyte_CD14lowCD16high","RPL31"
"SPTLC2.2",8.46816117377646e-71,-0.86197956349906,0.468,0.506,2.91728152436599e-66,"Monocyte_CD14lowCD16high","SPTLC2"
"SGMS1.2",9.83166640380166e-71,-0.985497032261746,0.265,0.36,3.38700907610967e-66,"Monocyte_CD14lowCD16high","SGMS1"
"WDR61.2",1.6667862651394e-69,0.259596993395028,0.287,0.18,5.74207868340525e-65,"Monocyte_CD14lowCD16high","WDR61"
"HMGB1.1",3.06229788171422e-69,-0.366585358138843,0.894,0.817,1.05496162025055e-64,"Monocyte_CD14lowCD16high","HMGB1"
"HIPK1.2",5.48783680112658e-68,-1.02993532126614,0.337,0.405,1.89055977798811e-63,"Monocyte_CD14lowCD16high","HIPK1"
"HNRNPU.2",9.39375549151342e-68,-0.531433680791005,0.789,0.72,3.23614876682637e-63,"Monocyte_CD14lowCD16high","HNRNPU"
"C20orf194.2",1.28270651017782e-67,-1.06403665198725,0.182,0.272,4.41892392756259e-63,"Monocyte_CD14lowCD16high","C20orf194"
"DLD",3.9328089746687e-67,0.258032084139339,0.309,0.201,1.35485269177337e-62,"Monocyte_CD14lowCD16high","DLD"
"HIPK3.2",1.40498819797367e-66,-0.712991937459547,0.505,0.548,4.8401843420193e-62,"Monocyte_CD14lowCD16high","HIPK3"
"PHF5A.2",1.71739985786833e-66,0.259116948984528,0.262,0.163,5.91644251035641e-62,"Monocyte_CD14lowCD16high","PHF5A"
"NCOA1.2",2.18373590081428e-66,-0.846414303725643,0.45,0.515,7.52297017830518e-62,"Monocyte_CD14lowCD16high","NCOA1"
"ERC1.2",3.20881735830594e-66,-0.946168455500377,0.273,0.36,1.1054375799364e-61,"Monocyte_CD14lowCD16high","ERC1"
"DGKZ.1",6.69861853028316e-66,-1.08949977680155,0.254,0.333,2.30767408368255e-61,"Monocyte_CD14lowCD16high","DGKZ"
"RAPGEF1.1",2.95895473185496e-65,0.435813830845485,0.465,0.345,1.01935990512403e-60,"Monocyte_CD14lowCD16high","RAPGEF1"
"OTULINL.1",5.15508997706572e-65,-1.00300091243284,0.297,0.368,1.77592849709914e-60,"Monocyte_CD14lowCD16high","OTULINL"
"GLIPR1.2",5.23139592743597e-65,-0.511854038636294,0.765,0.697,1.80221589700169e-60,"Monocyte_CD14lowCD16high","GLIPR1"
"ZFAND3.2",2.02818841611916e-64,-0.739029772987463,0.466,0.528,6.98710909353052e-60,"Monocyte_CD14lowCD16high","ZFAND3"
"RGS2.2",2.37460656514901e-64,-0.900840496180323,0.758,0.726,8.18051961693835e-60,"Monocyte_CD14lowCD16high","RGS2"
"CCDC88A.2",7.99076039316016e-64,-0.68754670036818,0.548,0.56,2.75281695544368e-59,"Monocyte_CD14lowCD16high","CCDC88A"
"UBR4.2",1.30169580476049e-63,-0.998876988310138,0.259,0.34,4.48434204739988e-59,"Monocyte_CD14lowCD16high","UBR4"
"ZSWIM6.2",1.89851097570174e-63,-0.665702951347197,0.442,0.517,6.54037031129249e-59,"Monocyte_CD14lowCD16high","ZSWIM6"
"PLSCR1.1",1.93821091882231e-63,-0.836675241293068,0.411,0.471,6.67713661534284e-59,"Monocyte_CD14lowCD16high","PLSCR1"
"ARID1A.2",2.95499612103276e-63,-0.730012546876499,0.477,0.513,1.01799616369578e-58,"Monocyte_CD14lowCD16high","ARID1A"
"EDEM3.2",7.55982564117962e-63,-1.05311332261789,0.24,0.322,2.60435993338638e-58,"Monocyte_CD14lowCD16high","EDEM3"
"USP10.2",1.51368263755271e-62,-1.05367962535432,0.266,0.343,5.21463668636908e-58,"Monocyte_CD14lowCD16high","USP10"
"MGST2.1",1.8202809872048e-62,-1.04847696047154,0.238,0.317,6.27086800092055e-58,"Monocyte_CD14lowCD16high","MGST2"
"MTMR3.2",3.12516654512254e-62,-1.03208403935464,0.321,0.395,1.07661987479471e-57,"Monocyte_CD14lowCD16high","MTMR3"
"NUMB.2",4.60304110323678e-62,-0.815067657522,0.626,0.613,1.58574766006507e-57,"Monocyte_CD14lowCD16high","NUMB"
"USP25.2",1.32290103672345e-61,-0.835841633144569,0.382,0.454,4.55739407151228e-57,"Monocyte_CD14lowCD16high","USP25"
"ZBTB7B.1",2.47770636970866e-61,0.273390206836642,0.258,0.163,8.53569844364634e-57,"Monocyte_CD14lowCD16high","ZBTB7B"
"TNFAIP2.2",8.2315383794201e-61,-0.649375189108995,0.536,0.566,2.83576497171023e-56,"Monocyte_CD14lowCD16high","TNFAIP2"
"TNRC18.2",1.73223271942009e-60,-0.912296881471335,0.304,0.378,5.96754171840221e-56,"Monocyte_CD14lowCD16high","TNRC18"
"FOSB.1",3.53153238448502e-60,-1.02149786432931,0.408,0.452,1.21661290645509e-55,"Monocyte_CD14lowCD16high","FOSB"
"EIF4A3.1",4.31786174535853e-60,0.324065689766849,0.314,0.21,1.48750337127601e-55,"Monocyte_CD14lowCD16high","EIF4A3"
"NCF2.2",2.93149770670495e-59,-0.443311469147928,0.834,0.753,1.00990095995986e-54,"Monocyte_CD14lowCD16high","NCF2"
"ITPR2.2",5.4021546173043e-59,-0.766297069503627,0.396,0.461,1.86104226566133e-54,"Monocyte_CD14lowCD16high","ITPR2"
"RCBTB2.1",7.27889934799728e-59,-0.988139676505802,0.301,0.37,2.50758082538506e-54,"Monocyte_CD14lowCD16high","RCBTB2"
"AC245297.3.2",7.77419728212376e-59,-1.18016445129737,0.185,0.265,2.67821096369163e-54,"Monocyte_CD14lowCD16high","AC245297.3"
"AC007952.4.1",2.971174559597e-58,-0.889228881759654,0.35,0.408,1.02356963578117e-53,"Monocyte_CD14lowCD16high","AC007952.4"
"NHSL2.2",4.96588269002696e-58,-1.23731584202863,0.188,0.267,1.71074658671429e-53,"Monocyte_CD14lowCD16high","NHSL2"
"USP48.2",5.59985784916701e-58,-0.981604797941541,0.285,0.355,1.92915102903803e-53,"Monocyte_CD14lowCD16high","USP48"
"ETHE1.1",1.44451383312229e-57,-1.18617934684888,0.189,0.266,4.97635015510629e-53,"Monocyte_CD14lowCD16high","ETHE1"
"H2AFY.1",1.56954571032957e-57,-0.45128943471581,0.785,0.711,5.40708497208537e-53,"Monocyte_CD14lowCD16high","H2AFY"
"NBPF26",1.08465808925058e-56,0.297906628098619,0.285,0.188,3.73664711746823e-52,"Monocyte_CD14lowCD16high","NBPF26"
"VPS54.1",2.22042122943304e-56,-1.07127593876679,0.169,0.251,7.64935113539683e-52,"Monocyte_CD14lowCD16high","VPS54"
"MAN1A2.1",2.2493938331967e-56,-0.938550716067436,0.258,0.335,7.74916175536263e-52,"Monocyte_CD14lowCD16high","MAN1A2"
"SMC4",3.28602652445002e-56,0.261186771904701,0.255,0.165,1.13203613767303e-51,"Monocyte_CD14lowCD16high","SMC4"
"CIITA.2",3.99008341359748e-56,-1.06927662443212,0.216,0.292,1.37458373598433e-51,"Monocyte_CD14lowCD16high","CIITA"
"ATP13A3.2",5.41401095117768e-56,-1.0984495398665,0.19,0.269,1.86512677268071e-51,"Monocyte_CD14lowCD16high","ATP13A3"
"ANO6.2",2.76295429002652e-55,-0.800608865075912,0.318,0.39,9.51837752914136e-51,"Monocyte_CD14lowCD16high","ANO6"
"GAB2.2",9.76581789801696e-54,-0.806353423426174,0.369,0.442,3.36432426586684e-49,"Monocyte_CD14lowCD16high","GAB2"
"RASSF4.1",7.21346482128395e-53,-0.990089956145213,0.28,0.344,2.48503863093232e-48,"Monocyte_CD14lowCD16high","RASSF4"
"CARS2.2",7.45865609944896e-53,-0.946137443980544,0.33,0.385,2.56950702626017e-48,"Monocyte_CD14lowCD16high","CARS2"
